month_period,id,masterId,propertyId,roomId,numChild,price,commission,range_booking_arrival,num_of_nights,price_per_day,status_confirmed,status_new,subStatus_noShow,subStatus_nonPayment,subStatus_none,subStatus_walkin,title_Honeymoon_decor,title_RO,title_Teman_kim_kasih_breakfast,title_Twin_bed,arrivalTime_16_30,arrivalTime__,groupNote_Room_Only_,custom1_Paid_OTA,custom1_Paid_by_OTA_Auto_Adjusted,referer_Booking_com,refererEditable_Booking_com,channel_booking,apiSource_Booking_com,allowChannelUpdate_all,allowAutoAction_disable,allowAutoAction_enable,allowReview_default,allowCancellation__type_propertyDefault_,cancelTime_2024_08_05T03_15_10Z,year,month,year_month,total_capacity_nights,used_room_nights,leftover_rooms,cal_days_covered,cal_numAvail_mean,cal_numAvail_min,cal_numAvail_max,cal_numAvail_std,cal_numAvail_zero_days,cal_numAvail_low_days,cal_minStay_mean,cal_minStay_max,cal_minStay_restrict_days,cal_maxStay_mean,cal_multiplier_mean,cal_multiplier_max,cal_override_days,cal_soldout_rate,cal_low_avail_rate,cal_restrict_rate,cal_override_rate,prop_latitude,prop_longitude,prop_checkin_start_min,prop_checkin_end_min,prop_checkout_end_min,prop_booking_cutoff_hour,prop_vat_rate,prop_feature_codes_count,prop_group_keywords_count,prop_type_bedAndBreakfast,prop_type_bungalow,prop_type_guesthouse,prop_type_hotel,prop_type_resort,prop_type_villa,prop_country_ID,ch_channel_count,ch_enabled_ratio,ch_publish_ratio,ch_connect_inventory_ratio,ch_connect_limited_ratio,ch_price_per_day_ratio,review_count,avg_review_score,avg_facilities_score,avg_comfort_score,avg_staff_score,avg_value_score,avg_clean_score,avg_location_score,tfidf_beach,tfidf_clean,tfidf_da,tfidf_de,tfidf_der,tfidf_die,tfidf_el,tfidf_en,tfidf_est,tfidf_et,tfidf_friendly,tfidf_good,tfidf_great,tfidf_hotel,tfidf_la,tfidf_le,tfidf_location,tfidf_muy,tfidf_nice,tfidf_place,tfidf_pool,tfidf_que,tfidf_room,tfidf_sehr,tfidf_staff,tfidf_stay,tfidf_super,tfidf_trs,tfidf_un,tfidf_und,qty,room_cfg_qty_raw,room_cfg_min_price,room_cfg_min_stay,room_cfg_max_stay,room_cfg_max_people,room_cfg_max_adult,room_cfg_max_children,room_cfg_tax_percentage,room_cfg_tax_person,room_cfg_rack_rate,room_cfg_cleaning_fee,room_cfg_security_deposit,room_cfg_sell_priority,room_cfg_room_size,room_cfg_block_after_checkout_days,room_cfg_control_priority,room_cfg_include_in_reports,room_cfg_units_count,room_cfg_has_unallocated_unit,room_cfg_feature_count,room_cfg_roomType_bungalow,room_cfg_roomType_double,room_cfg_roomType_family,room_cfg_roomType_quadruple,room_cfg_roomType_single,room_cfg_roomType_triple,room_cfg_roomType_twin,room_cfg_roomType_twindouble,room_cfg_roomType_villa,room_cfg_restrictionStrategy_staythrough,room_cfg_overbookingProtection_property,room_cfg_overbookingProtection_room,room_cfg_unitAllocation_perbooking,room_fc_airport_shuttle,room_fc_air_conditioning,room_fc_baggage_storage,room_fc_balcony,room_fc_bar,room_fc_bathrobe,room_fc_bathroom,room_fc_bath_or_shower,room_fc_bath_shower,room_fc_bath_toilet,room_fc_beach,room_fc_beach_front,room_fc_beach_view,room_fc_bedroom,room_fc_bed_double,room_fc_bed_single,room_fc_bicycle,room_fc_breakfast_included,room_fc_breakfast_in_room,room_fc_breakfast_possible,room_fc_cable,room_fc_car_available,room_fc_cleaning_included,room_fc_cleaning_possible,room_fc_closets_in_room,room_fc_coffee_maker,room_fc_cycling,room_fc_deck_patio_uncovered,room_fc_desk,room_fc_dining_area,room_fc_dining_room_seats,room_fc_garden,room_fc_hair_dryer,room_fc_hangers,room_fc_iron,room_fc_kettle,room_fc_laptop_friendly,room_fc_linens,room_fc_luxory_linen,room_fc_minibar,room_fc_mountain_biking,room_fc_private_bathroom,room_fc_reception_24_hour,room_fc_refrigerator,room_fc_restaurant,room_fc_room_soundproofed,room_fc_safe,room_fc_satellite,room_fc_scuba_or_snorkeling,room_fc_separate_toilet_area,room_fc_shampoo,room_fc_sitting_area,room_fc_tables_and_chairs,room_fc_toiletries,room_fc_towels,room_fc_tv,room_fc_tv_hd_32_plus,room_fc_wakeupcall,room_fc_wifi
2024-04,53419906.78571428,58555863.56134779,179195,388811,0.0,2000233.4285714286,460053.5714285714,14.428571428571429,2.7857142857142856,720100.1904761904,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0,2024,4,2024_04,60,43.0,17.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-05,54040848.941176474,59005036.855744205,179195,388811,0.0,2288187.588235294,526283.1764705882,26.58823529411765,2.8823529411764706,786395.5392156863,4.0,13.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,2024,5,2024_05,62,55.0,7.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-06,54836200.9375,59817761.840244524,179195,388811,0.0,2544976.625,585344.5625,39.375,2.875,858893.765625,2.0,14.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,2024,6,2024_06,60,47.0,13.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-07,55001269.4117647,58948950.091038324,179195,388811,0.0,3402037.882352941,782468.7647058824,69.17647058823529,2.8823529411764706,1172943.288235294,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,2024,7,2024_07,62,50.0,12.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-08,55317320.041666664,59628649.40490576,179195,388811,0.0,2803144.875,624510.7083333334,89.375,2.3333333333333335,1221160.7083333333,6.0,18.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,24.0,2024,8,2024_08,62,57.0,5.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-09,57215583.0,60200249.89626083,179195,388811,0.0,3537442.9411764704,764673.2941176471,74.3529411764706,3.0,1170859.2647058824,3.0,14.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,17.0,0.0,17.0,17.0,17.0,17.0,2024,9,2024_09,60,51.0,9.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-10,58970428.46666667,60259635.8365101,179195,388811,0.0,2502514.0,486712.4666666667,62.733333333333334,2.8,879770.5,4.0,11.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,2024,10,2024_10,62,47.0,15.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-11,61771626.7,60486806.10663475,179195,388811,0.0,2277409.5,431803.8,22.5,3.2,691109.28,2.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,2024,11,2024_11,60,28.0,32.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2024-12,64000603.5,60200249.89626083,179195,388811,0.0,2817517.5,507153.0,0.5,3.0,939172.5,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2024,12,2024_12,62,20.0,42.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2025-01,64944340.0,60200249.89626083,179195,388811,0.0,1828125.5,329062.5,2.5,3.0,609375.1666666666,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2025,1,2025_01,62,20.0,42.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2025-02,66048880.666666664,60200249.89626083,179195,388811,0.0,2155275.0,344574.0,7.333333333333333,3.0,705375.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2025,2,2025_02,56,11.0,45.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2025-03,67132060.33333333,61449139.58021736,179195,388811,0.0,2212800.0,424470.0,10.833333333333334,3.3333333333333335,679080.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,2025,3,2025_03,62,22.0,40.0,2.0,1.0,0.0,2.0,1.4142135623730951,1.0,1.0,1.0,1.0,0.0,365.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,-8.3547776,116.0769251,840,1440,720,24,0,27,1,0,1,0,0,0,0,1,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,8.222222222222221,8.055555555555555,8.055555555555555,9.027777777777779,8.333333333333334,8.055555555555555,8.88888888888889,0.0,0.0,0.0,0.08433405861469323,0.0,0.009606159240550432,0.029788077938780466,0.04167278472004185,0.008102914712433688,0.025757064198935257,0.02696574255775756,0.0,0.04151793165428392,0.003946207952998136,0.1351964533425909,0.0126206016284522,0.09247006630995441,0.051392125513488124,0.026451819153592133,0.0,0.027709777873574305,0.012445021298915025,0.022093294800759503,0.0,0.020090402681497553,0.0,0.05555555555555555,0.0,0.038995762664131545,0.0,2,2,0,1.0,365,2,2.0,1.0,0,0,900000,0,0,6.0,16.0,0,8,1,2,0,22,1,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
